frame,video_time_s,sim_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
0,0.0,0.2200000000000001,-0.0007602643518002172,0.028087900216710496,0.7097769447216795,-0.03708356209671143,-0.07761152642722562,0.054078341268738915,0.2350712906871939,0.044179395578078415,0.23861974845448972,0.3074851992841961,0.2350712906871939,0.799267590045929,0.09296018918452642,0.06720925891204939,3,False
1,0.03333333333333333,0.24000000000000013,0.0003532332991786261,0.03254792354469609,0.7079119495584668,-0.03940090531988527,-0.06724869831006024,0.02726677794156362,0.23330033649545387,0.0505486643775081,0.23496279909553625,0.3812095462961153,0.23330033649545387,0.7736662030220032,0.07253473248476999,0.3025405341864654,3,False
2,0.06666666666666667,0.2600000000000001,0.0014493675025949115,0.03748438034026749,0.7062319307296083,-0.030731920574053304,-0.05084444511418082,-0.06326631436133552,0.2315884583704732,0.06173569044197449,0.22804651519202224,0.7021672396455505,0.2315884583704732,0.7665624022483826,0.06998807235751082,0.8798517898975464,1,False
3,0.1,0.28000000000000014,0.0021841687307502574,0.041222566395867584,0.7040866351187086,-0.03499641150770609,-0.03329445616136502,-0.08802366323662798,0.23030576134269098,0.06361583868047924,0.2130763416887687,0.42018463454841376,0.23030576134269098,0.8179628252983093,0.1202778696751714,0.33983510578185505,2,False
4,0.13333333333333333,0.30000000000000016,0.0017061674602207883,0.04384100942716079,0.702005822773493,-0.0385155606787289,-0.04099655152598121,-0.0798786481993016,0.22902306431490888,0.06371211615018947,0.21496155885383955,0.3377213827548011,0.22902306431490888,0.7946969866752625,0.10186390575623858,0.11492752120465505,3,False
5,0.16666666666666666,0.3200000000000002,0.0018970991891282278,0.04639585955008833,0.700556261935024,-0.042300867046867106,-0.04366902897252935,-0.07226890435703243,0.2277403672871268,0.06548629142052158,0.22207455956699224,0.2772934844959971,0.2277403672871268,0.7856760025024414,0.09639036166002292,0.08775390708618996,3,False
6,0.2,0.3400000000000002,0.003041452632884446,0.0488122322001791,0.699749936658996,-0.04805593254006554,-0.03048938725735535,-0.05572375556684038,0.22645767025934455,0.06695919150726454,0.22490601895257478,0.4247256503774999,0.22645767025934455,0.7862216234207153,0.09888280946177502,0.2213234494845808,2,False
7,0.23333333333333334,0.3600000000000002,0.003893587903187516,0.052210860727747437,0.6978076911671393,-0.04410116199640929,-0.02228564124863653,-0.14130549576262488,0.22665079884635125,0.07366355422311102,0.22371422424254495,0.5809852005866292,0.22665079884635125,0.7713003754615784,0.08925046118575751,0.8181099108141319,2,False
8,0.26666666666666666,0.3800000000000002,0.004043514772679861,0.05556521161924132,0.6953723453223779,-0.045553619645987156,-0.01659650419256225,-0.21888185802862967,0.22729022040905172,0.08168140603415042,0.2214713098363995,0.5102148789371646,0.22729022040905172,0.7713003754615784,0.0932231768733401,0.7404334965907013,2,False
9,0.3,0.40000000000000024,0.004005401938793509,0.05839002508839388,0.6929132378056462,-0.04759543034938898,-0.011718765126076001,-0.2927701888581937,0.2279296419717524,0.08832825017411314,0.24503545710804486,0.4654983237423262,0.2279296419717524,0.7708408236503601,0.09657343547831174,0.6911782755074999,2,False
