frame,video_time_s,sim_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
0,0.0,0.2200000000000001,-0.0007602599595135926,0.028087896676561287,0.7097769467262244,-0.037083568827317254,-0.0776115266158528,0.05407834509994078,0.23507129106233926,0.044179396451623325,0.23861975179347292,0.30748517686452603,0.23507129106233926,0.799267590045929,0.09296018625126426,0.06720926525718178,3,False
1,0.03333333333333333,0.24000000000000013,0.0003532381874379751,0.03254791988852583,0.7079119518182717,-0.03940091379350709,-0.06724869824164194,0.027266782225402738,0.23330033724731952,0.050548663134988805,0.23496279066677128,0.3812095515114655,0.23330033724731952,0.7736662030220032,0.07253472894489733,0.3025405382179322,3,False
2,0.06666666666666667,0.2600000000000001,0.0014493729438348336,0.03748437692678462,0.7062319335692624,-0.03073193041428074,-0.05084444471206322,-0.06326630980322649,0.2315884568750974,0.06173568860515899,0.22804649922950096,0.7021672458768753,0.2315884568750974,0.7665624022483826,0.06998806834110743,0.8798517955267695,1,False
3,0.1,0.28000000000000014,0.002184174700924592,0.04122256320362855,0.7040866383550055,-0.03499642188792484,-0.03329445558271762,-0.08802365936261998,0.23030576026418792,0.06361583420730611,0.21307632933141563,0.42018465179339193,0.23030576026418792,0.8179628252983093,0.12027786572297951,0.3398351091662597,2,False
4,0.13333333333333333,0.30000000000000016,0.0017061739274525894,0.043841006335592535,0.7020058263387455,-0.03851557151812132,-0.040996550649276514,-0.07987864418550633,0.22902306365327857,0.0637121119594236,0.2149615518002485,0.33772140497212827,0.22902306365327857,0.7946969866752625,0.10186390138510666,0.11492752652178014,3,False
5,0.16666666666666666,0.3200000000000002,0.0018971061489477918,0.04639585656827073,0.7005562657811222,-0.04230087831321203,-0.04366902766748362,-0.07226890082757001,0.2277403670423692,0.06548628746590499,0.22207455862428319,0.2772935055176024,0.2277403670423692,0.7856760025024414,0.0963903570351924,0.08775391264633907,3,False
6,0.2,0.3400000000000002,0.0030414600997613144,0.04881222944439214,0.699749940831698,-0.04805594444750449,-0.03048938532961902,-0.055723752928974864,0.22645767043145978,0.0669591889521234,0.22490605198006025,0.4247256595226181,0.22645767043145978,0.7862216234207153,0.09888280472915593,0.22132344817259303,2,False
7,0.23333333333333334,0.3600000000000002,0.003893595914333116,0.052210858511383726,0.6978076959631128,-0.0441011746950053,-0.02228563892011417,-0.14130549391088815,0.2266508001234391,0.07366355283262101,0.2237142592190367,0.5809852327072901,0.2266508001234391,0.7713003754615784,0.08925045637234592,0.8181099132540954,2,False
8,0.26666666666666666,0.3800000000000002,0.004043523269444575,0.05556521002607358,0.6953723506828259,-0.045553633523569656,-0.01659650228768618,-0.21888185675630858,0.2272902220733308,0.08168140499434705,0.22147134623134385,0.5102149260538874,0.2272902220733308,0.7713003754615784,0.09322317198156554,0.7404334987607968,2,False
9,0.3,0.40000000000000024,0.00400541084579961,0.058390024165985245,0.6929132436928545,-0.047595445615465415,-0.011718763990986873,-0.2927701883053341,0.2279296440232225,0.08832825150925626,0.24503545820326134,0.46549835520079447,0.2279296440232225,0.7708408236503601,0.09657343058764042,0.6911782773954379,2,False
