frame,video_time_s,sim_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
0,0.0,0.2200000000000001,0.02486643384261199,0.011546086457947028,0.7348978645762859,0.049672094071378126,0.060093289356246964,0.0786740175373598,0.2325078863007982,0.04112919932927393,0.1572823915317323,0.14077828473283854,0.2325078863007982,0.7955343723297119,0.0657963324764186,0.025802638820538824,3,False
1,0.03333333333333333,0.24000000000000013,0.029711378942118442,0.013469052570067596,0.7338764185025841,0.05758779270156236,0.06095127387954827,0.07749052521554259,0.35545212149591654,0.16456146182131118,0.764200901158421,0.7388640294582961,0.35545212149591654,0.7955560088157654,0.06926943535147938,0.03057693736481986,2,False
2,0.06666666666666667,0.2600000000000001,0.035366581592672384,0.017101824630209615,0.7328760630245446,0.06969066601073783,0.061111348241369,0.08512965223954091,0.4381240504951809,0.25432609264353584,0.8235789775169622,1.0939632151275005,0.4381240504951809,0.7955620288848877,0.0737714684567542,0.0431150247397696,3,False
3,0.1,0.28000000000000014,0.040756773043780885,0.021884192192091558,0.7309666154899865,0.08135554477957646,0.06501028573478708,0.09315940642786265,0.5002565086062878,0.30344672191486766,1.0235092089615432,1.2585255297765976,0.5002565086062878,0.7955504059791565,0.07968135175996374,0.05685909104420129,2,False
4,0.13333333333333333,0.30000000000000016,0.045150130676863964,0.026952951225633973,0.7281787777938745,0.08901485923852612,0.0724776324696018,0.10117889838269607,0.5388180601916948,0.31735254843753485,0.9913470132080234,1.4378147533782486,0.5388180601916948,0.7955300211906433,0.08643491634262726,0.06928692884768309,2,False
5,0.16666666666666666,0.3200000000000002,0.04843349003066963,0.03125647170106496,0.724314233301242,0.0917002117691431,0.07851125467239674,0.11139082118649912,0.5558263123285424,0.3066498504718641,0.9883816806257879,1.479861709477285,0.5558263123285424,0.7954514026641846,0.09342024048943796,0.07980292558663786,2,False
6,0.2,0.3400000000000002,0.05121474192771404,0.033458064327171376,0.7193942815826447,0.09108163657489934,0.08219250738822116,0.1216975302229125,0.5859395535728067,0.3111613216200616,1.0589212775124293,1.5665201670433333,0.5859395535728067,0.795348584651947,0.1002784887686943,0.08830527558470103,3,False
7,0.23333333333333334,0.3600000000000002,0.05393291779511346,0.03358355820276603,0.714367070914651,0.08972397071434389,0.08407543435742752,0.13197339771173267,0.612290849223562,0.3106339141179008,0.938935003720099,1.7235117771869735,0.612290849223562,0.7951974272727966,0.1064563964636143,0.0963412282970991,2,False
8,0.26666666666666666,0.3800000000000002,0.05638607899170317,0.031984287196263866,0.7091720278578907,0.08418327721276826,0.08403937547745738,0.14107315366252962,0.6273599799705113,0.29552712880584475,0.7642949847343392,1.666929502288935,0.6273599799705113,0.7949985861778259,0.11180765862794786,0.10282744191693248,2,False
9,0.3,0.40000000000000024,0.058600221742049416,0.028396621873393747,0.7037052333471931,0.08082323304167122,0.08197572357813795,0.14745875182640011,0.6372361747766015,0.27589794135256096,0.6443672928604838,1.6295341239808347,0.6372361747766015,0.7947760224342346,0.11658201834660768,0.10831455725800093,3,False
10,0.3333333333333333,0.42000000000000026,0.060723027239605494,0.02366323581303556,0.698308897773923,0.07849639906885161,0.07907706602954401,0.14875948523968516,0.6404884243081237,0.25316409631214154,0.5926018331508981,1.6564336285547778,0.6404884243081237,0.7944598197937012,0.1208727623693195,0.11153257526146387,2,False
11,0.36666666666666664,0.4400000000000003,0.06232884663596981,0.017900670086623084,0.692860860400406,0.07817156320616933,0.07549421308020583,0.14475278035234124,0.6347066016028029,0.22484018838593214,0.5444444255119621,1.5680121045965423,0.6347066016028029,0.7941030263900757,0.12481110457211911,0.11158579170068433,2,False
12,0.4,0.4600000000000003,0.06357324032548772,0.011936884623861518,0.6877621336788379,0.0796264013715772,0.07108299252816977,0.1360310408994903,0.6123462224440523,0.2149039387670742,0.49945140232081675,1.5013859742665914,0.6123462224440523,0.7936649918556213,0.12842877948432035,0.10892091661956185,2,False
13,0.43333333333333335,0.4800000000000003,0.06462499842409103,0.006386587881245089,0.6832256002966886,0.08119746189607538,0.0653808659233385,0.12384773429692092,0.6011778869043717,0.21951257975928648,0.45660412037912546,1.3977791693823975,0.6011778869043717,0.7931522130966187,0.13178687377210938,0.1035937793819596,1,False
14,0.4666666666666667,0.5000000000000003,0.06565489710588154,0.0012948727444014698,0.6794526091612989,0.08272319756728841,0.05864095720520681,0.11001960431959436,0.5925938774348743,0.2115620064431361,0.6223216995469623,1.2632541553996144,0.5925938774348743,0.792602002620697,0.13477716417911295,0.09694685861539862,2,False
15,0.5,0.5200000000000004,0.06659709335683567,-0.0033908739927869256,0.6764715336009604,0.08407685505466123,0.049818811219040776,0.09570415824094898,0.5907486637587265,0.1981648529862273,0.7317316205556611,1.2004021838074268,0.5907486637587265,0.7919504046440125,0.13728793681891374,0.09065920600414801,1,False
16,0.5333333333333333,0.5400000000000004,0.06745714529711692,-0.007650737263793487,0.6739194560816893,0.08514126333046684,0.04121180555265892,0.0823711912939044,0.5924967568466257,0.18655210575887496,0.8043441523140673,1.2239869626826545,0.5924967568466257,0.7912523746490479,0.13947579663920226,0.0863411631004703,2,False
