frame,video_time_s,sim_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
0,0.0,0.2200000000000001,0.007609506357501486,0.015786019960370917,0.7353609097461303,-0.008032998546029029,-0.0715555632950268,0.05171429390356632,0.1779692211869514,0.04731793764216989,0.21270701731834318,0.1739402212214776,0.1779692211869514,0.799267590045929,0.0658074026391809,0.0380476655204461,4,False
1,0.03333333333333333,0.24000000000000013,0.008691112483332228,0.018467555722079202,0.7340061954401539,-0.008870119600658312,-0.05678757250917829,0.024811885200367964,0.17637310335024642,0.06795857572606415,0.23478946057749572,0.34276431318291867,0.17637310335024642,0.7736662030220032,0.044004540405580196,0.295821618010003,4,False
2,0.06666666666666667,0.2600000000000001,0.009261588309072167,0.021744508525052268,0.7323765507152307,0.0012361389643220332,-0.03361709350702821,-0.06953341289198055,0.17846366266316943,0.0850508103178462,0.3550533159455738,0.6026813270520145,0.17846366266316943,0.7665624022483826,0.04079479075841876,0.8662474900439077,3,False
3,0.1,0.28000000000000014,0.009618938017967859,0.02408602074300157,0.7310106306437937,-0.0027938475783082033,-0.009313643604943729,-0.09710668389784828,0.18251229901953114,0.09694130582702613,0.3647790175799006,0.42320514585249175,0.18251229901953114,0.8179628252983093,0.09024039205295377,0.31679886801061624,2,False
4,0.13333333333333333,0.30000000000000016,0.008235877443914115,0.025046037457659164,0.729624812452663,-0.0043193775630402465,-0.013817355117795393,-0.08888095197677827,0.1697138430831106,0.08161789448904046,0.27085048449062143,0.2955857596736329,0.1697138430831106,0.7946969866752625,0.06987422458841554,0.11201806908067517,3,False
5,0.16666666666666666,0.3200000000000002,0.0069570807199025005,0.025671892498386004,0.7282828494540522,-0.005455719001975585,-0.01571911103348405,-0.07928049974439415,0.16807384296105024,0.07756765513886862,0.26788105472591855,0.30189567664318706,0.16807384296105024,0.7856760025024414,0.06293847750707687,0.07956125394328797,3,False
6,0.2,0.3400000000000002,0.0062576099685527084,0.02631637364681559,0.727046644232218,-0.009328488763681107,-0.002775976437703986,-0.05976590076146733,0.18037028546766495,0.08890785503188792,0.3372378320158651,0.3662010707372943,0.18037028546766495,0.7862216234207153,0.06473918053151166,0.20284551782450708,3,False
7,0.23333333333333334,0.3600000000000002,0.005002356742718219,0.02834655245617528,0.7249382833993003,-0.005419644897675204,0.005247890747445403,-0.1479108843236352,0.20440274969030475,0.11399541147485111,0.44345734121853486,0.6263095066577724,0.20440274969030475,0.7713003754615784,0.05385351016210324,0.8055536681419584,3,False
8,0.26666666666666666,0.3800000000000002,0.002957880979186452,0.030556364024468024,0.7220952830753344,-0.008523382018013139,0.01197135039766079,-0.22905716829283296,0.24080269245699074,0.1433114460425235,0.6794998998428059,0.6453045251914832,0.24080269245699074,0.7713003754615784,0.05709363099444409,0.7248588873141314,2,False
9,0.3,0.40000000000000024,-8.384770524972468e-05,0.032861495691032444,0.7191839244168733,-0.013511233309333598,0.016863560249194005,-0.3041586375999947,0.27943530220449264,0.17531854267380095,0.8268717109409445,0.782290727896123,0.27943530220449264,0.7708408236503601,0.06035140229274283,0.6728276668127499,3,False
