frame,video_time_s,sim_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
0,0.0,0.2200000000000001,0.00877210575490279,0.014333070641525485,0.7364095514401391,-0.004876504432382998,-0.07186209853878359,0.04907609454201003,0.17607018327350327,0.048815595677473775,0.23555931724446327,0.15041549196237247,0.17607018327350327,0.799267590045929,0.06463991579406439,0.035162144012671266,3,False
1,0.03333333333333333,0.24000000000000013,0.009932601581643493,0.016644196346465304,0.7348933072661377,-0.005294602621924556,-0.0561740534899374,0.02247837773336179,0.16860361481842787,0.06411559800838344,0.2702489010229463,0.35744957917331166,0.16860361481842787,0.7736662030220032,0.0427368714269919,0.29375040996251284,3,False
2,0.06666666666666667,0.2600000000000001,0.010548532123328621,0.01950434320597092,0.7329017033374976,0.004218309718370497,-0.03245631791177096,-0.07061544340482208,0.16508780180273622,0.08010102506882424,0.3901034536618987,0.6026251116199838,0.16508780180273622,0.7665624022483826,0.03949387464424622,0.8645648906554454,2,False
3,0.1,0.28000000000000014,0.010867280159974582,0.021541575270234283,0.7309296392030631,-0.0010875718203198726,-0.009582486774545757,-0.09629905274937241,0.1611980608053805,0.08426680662017251,0.37032330613851816,0.4657199923437204,0.1611980608053805,0.8179628252983093,0.0897386000514917,0.3166936902872447,3,False
4,0.13333333333333333,0.30000000000000016,0.009707800057635276,0.022197914484890408,0.728821027339287,-0.0029813692119767345,-0.01320593540587449,-0.08886927832064229,0.16566812922350482,0.07508480771991646,0.3147801367530994,0.3669382198965653,0.16566812922350482,0.7946969866752625,0.06970944461479218,0.11152368536032485,3,False
5,0.16666666666666666,0.3200000000000002,0.008535869385734493,0.022637671139515547,0.7269919042753091,-0.005304643324979331,-0.014133086915770235,-0.08031332330291951,0.1717231552347958,0.07828563199143607,0.3292655489626022,0.3373613954979361,0.1717231552347958,0.7856760025024414,0.06309938622350225,0.08074424956404064,3,False
6,0.2,0.3400000000000002,0.007842809688304989,0.023108370597089003,0.725733968578664,-0.010222209014781436,-0.0012093330763845989,-0.061991668738339764,0.1798406123382279,0.09403594079144341,0.40178853143928334,0.372083042984258,0.1798406123382279,0.7862216234207153,0.06495721461898753,0.20337522576952682,3,False
7,0.23333333333333334,0.3600000000000002,0.006534482705529244,0.0249440076394029,0.7237096968682246,-0.008913922756724585,0.005893361776559801,-0.14905236633784494,0.2065883645769086,0.12053206109847373,0.49377872962256136,0.7266142294616365,0.2065883645769086,0.7713003754615784,0.053441914940011374,0.8040737421514391,2,False
8,0.26666666666666666,0.3800000000000002,0.0042352558633278565,0.027058867537280998,0.7211478074994266,-0.014978632596116091,0.010965411937604487,-0.22873260914131044,0.2427594431961355,0.15401118753942405,0.6784569979782273,0.6943537992154737,0.2427594431961355,0.7713003754615784,0.05636144885035766,0.7252523677075203,2,False
9,0.3,0.40000000000000024,0.0010667992511872917,0.029199543079822365,0.7186103725609381,-0.021880520006150386,0.014233537243330752,-0.3041237060334525,0.27948115320813255,0.18539758340717066,0.7968608213587898,0.7836387343811783,0.27948115320813255,0.7708408236503601,0.05908348972775934,0.674342929883914,2,False
10,0.3333333333333333,0.42000000000000026,-0.002379831765701508,0.031459738267385046,0.7163590881451547,-0.027395628364874965,0.016172329137759872,-0.3760607526005487,0.30348736367621937,0.1988718555433819,0.7736053344986312,0.8367689644508863,0.30348736367621937,0.7705671787261963,0.061938979640135276,0.6278812193126059,2,False
11,0.36666666666666664,0.4400000000000003,-0.005395241748795865,0.03356262003853782,0.7139116040929703,-0.030999471007639688,0.018410974905783667,-0.43941441299982337,0.31867032464166567,0.2004464574749908,0.7152753737210547,0.9895023934810709,0.31867032464166567,0.7705671787261963,0.0651473685162593,0.5631377681123945,2,False
12,0.4,0.4600000000000003,-0.007803349444034344,0.03581030810839613,0.7109270800077807,-0.03523473716945003,0.021569314880809244,-0.49987808180540666,0.32916257742138944,0.19736405699300266,0.6841507418120596,0.9128367842264045,0.32916257742138944,0.770274817943573,0.0687897796051154,0.5281310558019808,4,False
13,0.43333333333333335,0.4800000000000003,-0.009691746831213176,0.03836155548926467,0.7086404119913365,-0.039044728328615316,0.025398881841637924,-0.5568960218798251,0.3316988501233681,0.18530735669568082,0.6730023781582675,0.8193360064843404,0.3316988501233681,0.7699729800224304,0.07216783358153149,0.496802446186038,3,False
14,0.4666666666666667,0.5000000000000003,-0.011095109709100555,0.04106520172556442,0.7072185165615912,-0.04242867991691028,0.029314790019233785,-0.6085984311689074,0.3314118768957258,0.1741807184323785,0.6680397129793727,0.8132722360810821,0.3314118768957258,0.7699729800224304,0.07518555485178907,0.44419078790031624,4,False
15,0.5,0.5200000000000004,-0.011932208481716973,0.043700707316393035,0.70629011473075,-0.04483284548957545,0.03324597940139504,-0.6586555086137302,0.3278461422460399,0.16744964495368858,0.660886099130261,0.82389690415299,0.3278461422460399,0.7694618105888367,0.07717137762761436,0.41750303253197113,3,False
16,0.5333333333333333,0.5400000000000004,-0.012229447640478664,0.04609657883343749,0.7056284181738356,-0.04658095986460458,0.037079142191453716,-0.7059427412647832,0.32265512710609023,0.157949624035201,0.6516796013771577,0.7965092358122008,0.32265512710609023,0.7688744068145752,0.0787719580689766,0.39231581420052597,3,False
17,0.5666666666666667,0.5600000000000004,-0.012015307663670656,0.04800690653877916,0.7052783325733585,-0.04812984790879952,0.03954008575856942,-0.7488296698484123,0.31460651034403236,0.14621615165186921,0.7070889395745683,0.7660241412721073,0.31460651034403236,0.7688744068145752,0.08029276559412275,0.34944207845472486,3,False
18,0.6,0.5800000000000004,-0.011149392658274103,0.04912231698405516,0.7050009693069464,-0.04949521714006207,0.03927596224904879,-0.7888842956983215,0.3101869303314743,0.13198527962298112,0.8208597408536613,0.7971806063942712,0.3101869303314743,0.768134593963623,0.0806044152144607,0.3304470506341386,3,False
19,0.6333333333333333,0.6000000000000004,-0.009087063471314162,0.04879589743565574,0.7044340421314341,-0.0534718275208777,0.051244002326543046,-0.8272075201855025,0.3092849828750109,0.12852507053652712,0.9262602754168208,0.6837779043311802,0.3092849828750109,0.7673659920692444,0.08030090370973794,0.3102334966845348,4,False
