frame,video_time_s,sim_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
0,0.0,0.2200000000000001,0.01384315166690862,0.001108622167043256,0.7835143399662567,0.018628499924889286,-0.06257617463772269,0.04760957385385863,0.34667414421986403,0.04568310893809082,0.3084352230989743,0.19663882009699318,0.34667414421986403,0.799267590045929,0.020667551222394297,0.010815031955868212,8,False
1,0.03333333333333333,0.24000000000000013,0.014971446878724445,0.0015975536928246972,0.7827356371025893,0.013496089259170932,-0.043007626012004356,0.014818465168510984,0.24883581447447167,0.22163428826068762,0.8298682646748646,1.5469644577816672,0.24883581447447167,0.7736662030220032,0.017657994116708334,0.28350839782323434,5,False
2,0.06666666666666667,0.2600000000000001,0.013512506980107527,0.002750287849085013,0.7808012064923183,0.024574491302177672,-0.017654901299056475,-0.08531995832245018,0.34975324249986944,0.261801216637819,1.3110459153977039,2.2274232484897443,0.34975324249986944,0.7665624022483826,0.02073548871215319,0.8443009321032237,2,False
3,0.1,0.28000000000000014,0.012317426092226956,0.003188850018983239,0.7766964699314225,0.028248271416580883,0.0033771103091652143,-0.1017238680494504,0.3352762745886013,0.22332122749955255,1.0677216317933043,1.7257801374660304,0.3352762745886013,0.8179628252983093,0.04212082291070633,0.30358258680073186,2,False
4,0.13333333333333333,0.30000000000000016,0.013287929273516578,0.002882440544669663,0.7728928650746241,0.025840460998466586,-0.010469760134572114,-0.08999942803807036,0.40077793093173414,0.17380951407465386,0.6831670291255958,1.0066361261511274,0.40077793093173414,0.7946969866752625,0.02451290568271648,0.10598418122748153,2,False
5,0.16666666666666666,0.3200000000000002,0.015639826175523723,0.001472767683082809,0.7692018805141636,0.032417597005204815,-0.013659015912747747,-0.08705306203251374,0.37059471636593083,0.17533066258779395,1.0105102629639797,0.986390122920173,0.37059471636593083,0.7856760025024414,0.021937379737836007,0.08171210690236508,6,False
6,0.2,0.3400000000000002,0.01896149886964354,-0.0002810973577302372,0.7681095103189944,0.03627124835531814,0.0060187725427058485,-0.07080044785646791,0.3783863129030014,0.2011908430271672,0.7960586865403014,1.214383133780529,0.3783863129030014,0.7862216234207153,0.02564317947331416,0.21275756191755352,7,False
7,0.23333333333333334,0.3600000000000002,0.020571196652256662,-0.0004740385033959208,0.7671598220126291,0.02490652309413358,0.026294284111525623,-0.16093349032022275,0.29459869314049336,0.16173000393904496,0.6370407314280555,1.2467006095830513,0.29459869314049336,0.7713003754615784,0.020694785460697668,0.788126519550919,5,False
8,0.26666666666666666,0.3800000000000002,0.02152256691116752,-0.0009314660215300041,0.7664792075607553,0.008299641190044777,0.04169898081629704,-0.23974030240197874,0.29459869314049336,0.14890393994947643,0.55945376095598,1.1787823096913024,0.29459869314049336,0.7713003754615784,0.02178606889380586,0.7085502135182162,5,False
9,0.3,0.40000000000000024,0.02271212803382055,-0.00183669603459217,0.7656765248617872,-0.007084365132916683,0.05528610969094014,-0.31489149775881253,0.2926663790733136,0.133411687655428,0.48537783624938724,1.0413910978657737,0.2926663790733136,0.7708408236503601,0.023008225579667547,0.6569176539745645,5,False
10,0.3333333333333333,0.42000000000000026,0.023926129333089418,-0.00322153255216857,0.7644548805925852,-0.019267261688117432,0.06757649606938099,-0.3867066502723182,0.28980230935046386,0.12075287287815009,0.41403281012253,0.9140853242339537,0.28980230935046386,0.7705671787261963,0.024510641824345286,0.6101815191751263,3,False
11,0.36666666666666664,0.4400000000000003,0.02477166430394928,-0.004656057165212383,0.762596306135034,-0.03262646901778662,0.07841419323008042,-0.4518807488533372,0.28980230935046386,0.11008661481960422,0.38660010693542984,0.7980924026606602,0.28980230935046386,0.7705671787261963,0.02605208588321177,0.5440142925128096,4,False
12,0.4,0.4600000000000003,0.025391535301577627,-0.006272599633468205,0.7605247587080296,-0.04473346225062207,0.0879553435193258,-0.5133730654814452,0.2860900204757164,0.09818808874859386,0.3831671702999478,0.7551422711867621,0.2860900204757164,0.770274817943573,0.027539304892644712,0.5078964205232144,5,False
